# モンスターの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/r_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
175	Giant spider	10	変愚	1.000	It is a vast black spider whose bulbous body is bloated with poison.	それは巨大な黒い蜘蛛で、その膨れた腹には毒が充満している。
176	Giant white tick	10	変愚	1.000	It is moving slowly towards you.	それはゆっくりと冒険者の方に向かってくる。
177	The Borshin	10	変愚	1.000	"Pallid and twisted, this creature hates the very sight of you. ""It looked like something that had started out to be a man but had never quite made it. It had been stepped on, twisted, had holes poked into the sickly dough of its head-bulge. Bones showed through the transparent flesh of its torso and its short legs were as thick as trees, terminating in disk-shaped pads from which dozens of long toes hung like roots or worms. Its arms were longer than its entire body. It was a crushed slug, a thing that had been frozen and thawed before it was fully baked. It was - 'It is the Borshin', said the Lord of Bats."""	青白く捻じ曲がったこの生物は、あなたの姿そのものを憎んでいる。「それはまるで、人間の顔になることをめざして作りはじめながらついに目標にとどかなかったかのような貌だった。踏みしだかれ、捻じ曲げられ、頭部のふくらみを形成する醜い肉塊を穴だらけにされていた。その胴体を包む透明な肉を通して、骨が見えるし、短い脚は樹の幹みたいに太く、その先端に円盤状の平たい足が付いていて、そこから根っこか蛆虫みたいな長い指が何十本となく突きだしていた。腕は体ぜんたいよりもはるかに長かった。つぶしたナメクジといおうか、すっかり焼きあがる前に凍らしてそれをまた解凍させたような物体だった。それは---「これがボーシンだ」 <こうもり王>がそう言った。」(ロジャー・ゼラズニイ、荒俣宏訳『影のジャック』サンリオＳＦ文庫、p81-82)
178	Dark elven mage	10	変愚	1.000	A dark elven figure, dressed all in black, hurling spells at you.	黒い服を全身にまとったダークエルフで、呪文を唱えてくる。
179	Kamikaze yeek	10	変愚	1.000	The evil wizard Bruce has trained them to be living weapons.	悪の魔術士『ブルース』が彼らを生ける武器に教育した。
180	Orfax, Son of Boldor	10	変愚	1.000	He's just like daddy! He knows mighty spells, but fortunately he is a yeek.	彼は父親にそっくりだ！彼は強力な呪文を知っているが、幸運にも彼はイークである。
181	Servant of Glaaki	10	変愚	1.000	"""...the hand of a corpse -- bloodless and skeletal, and with impossibly long, cracked nails."""	「グラーキ」の刺によって作られたアンデッドモンスター。元は人間だったため、従者になって間も無いうちは何とか人間に見えるが、時間が経つと腐敗してくる。ほとんどがグラーキの一部となっており、グラーキの記憶の全てを受け継いでいる。ギクシャクした動きをしており、グラーキの命令に従って行動するが、ある程度は独自の意志を持つようだ。６０年以上この半死の状態でいた者は、強い日の光に曝されると、「緑の崩壊」を起こす。「...死人の手だった！　血の気のまったくない、骸骨のような手。指の先には、信じられないほど長くてヒビ割れた爪がついていた」(Ｊ・ラムジー・キャンベル、「湖の住人」『クトゥルフ・コンパニオン』サプリメント編、ホビージャパン、p.11)
182	Dark elven warrior	10	変愚	1.000	A dark elven figure in armour and ready with his sword.	鎧を身にまとったダークエルフで、常に剣をかまえている。
183	Sand-dweller	10	変愚	1.000	"""Rough-skinned, large-eyed, large-eared, with a horrible, distorted resemblance to the koala bear facially, though his body had an appearance of emaciation."""	「体はやつれているが、コアラをゆがめたような、肌のあれた怖ろしい顔をしており、眼も耳も大きい」(Ｈ・Ｐ・ラヴクラフト＆オーガスト・ダーレス、大瀧啓裕訳「破風の窓」『クトゥルー１』、青心社文庫、p.80)
184	Clear mushroom patch	10	変愚	1.000	Yum! It looks quite tasty.	うーん！それはとてもおいしそうに見える。
185	Quiver slot	10	変愚	1.000	It looks weird.	それは奇妙に見える。
186	Grishnakh, the Hill Orc	10	変愚	1.000	"He is a cunning and devious orc. ""Grishnakh [was] a short crook-legged creature, very broad and with long arms that hung almost to the ground."""	彼はずる賢くひねくれたオークだ。「グリシュナッハというのは背の低い脚の曲がったオークで、肩幅が広く、地面まで届くほどの長い手を持っていました。」（J.R.R.トールキン、瀬田貞二・田中明子訳 新版指輪物語） 
187	Giant piranha	10	変愚	1.000	A very large and bloodthirsty fish.	非常に大型で血に飢えた魚だ。
188	Owlbear	10	変愚	1.000	A bizarre bear-creature with the claws and the face of an owl.	奇怪な熊型のモンスターで、フクロウの爪と顔を持っている。
189	Blue horror	10	変愚	1.000	An ugly screaming little demon servant of Tzeentch.	<ティーンチ>の下僕の、叫ぶ醜い小型の悪魔だ。
190	Hairy mold	10	変愚	1.000	It is a strange hairy growth on the dungeon floor.	それはダンジョンの床に生えている奇妙なカビで毛が生えている。
191	Grizzly bear	12	変愚	1.000	A huge, beastly bear.	大きくて獰猛な熊だ。
192	Disenchanter mold	10	変愚	1.000	It is a strange glowing growth on the dungeon floor.	それはダンジョンの床に生えている奇妙な輝くカビだ。
193	Pseudo dragon	10	変愚	1.000	A small relative of the dragon that inhabits dark caves.	暗い洞窟に生息するドラゴンの小型の近隣種だ。
194	Tengu	10	変愚	1.000	It is a fast-moving demon that blinks quickly in and out of existence; no other demon matches its teleporting mastery.	それは動きの素早いデーモンで、瞬時に消えたり現れたりする。このテレポートの技術はデーモンの中でも秀でている。
195	Creeping gold coins	10	変愚	1.000	It is a pile of coins, crawling forward on thousands of tiny legs.	それはコインの塊で、何千もの小さな足で前に進む。
196	Wolf	10	変愚	1.000	It howls and snaps at you.	それは冒険者に吠えたてては、飛びかかってくる。
197	Giant fruit fly	10	変愚	1.000	A fast-breeding, annoying pest.	素早く増殖するやっかいな奴だ。
198	Panther	10	変愚	1.000	A large black cat, stalking you with intent. It thinks you're its next meal.	欲望を持って忍び寄る大きな黒いネコ科の生物だ。それは冒険者を食料ぐらいにしか考えていない。
199	Tax collector	10	変愚	1.000	He is eyeing your purse suspiciously.	彼はあなたの財布を疑いの目で見つめている。
200	Hobbes the Tiger	10	変愚	1.000	Fast-moving, with a taste for tuna sandwiches.	素早く動く。ツナサンドが大好き。
201	Shadow Creature of Fiona	10	変愚	1.000	"""There was something unusual about their appearance... For one thing, all had uniformly bloodshot eyes. Very, very bloodshot eyes. With them, though, the condition seemed normal. For another, all had an extra joint to each finger and thumb, and sharp, forward-curving spurs on the backs of their hands. All of them had prominent jaws (and) forty-four teeth, most of them longer than human teeth, and several looking to be much sharper. Their flesh was grayish and hard and shiny. There were undoubtedly other differences also, but those were sufficient to prove a point of some sort."""	アンバーの王女フィオナが他の世界（影）から呼び寄せた怪物。「かれらの姿には何となく異常なところがあった。一つには、六人とも全部、一様に血走った目をしていた。ひどく真赤な目だったが、かれらにとっては、それが正常な状態であるらしかった。また、全員のすべての指に関節が一つずつ余計にあり、手の甲に鋭く前にカーブした蹴爪のようなものがあった。みな顎がひどく張っていた。一人の口をこじ開けて見ると、歯が四十四本あり、大部分が人間の歯より長く、何本かは人間のものよりずっと鋭く見えた。皮膚は灰色がかっていて硬く、光沢があった。他にもいくつか相違点があるのは疑いなかったが、これだけでも、ある点を証明するには十分だった。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房）
202	Undead mass	10	変愚	1.000	A sickening mound of decaying flesh, bones, hands and so on. It seems to be growing.	腐った肉、骨、手などの吐き気を催す塊だ。それは大きくなっているように見える。
203	Chaos shapechanger	11	変愚	1.000	A vaguely humanoid form constantly changing its appearance.	概ね人間の形をしているが絶えず姿を変化させている。
204	Baby multi-hued dragon	11	変愚	1.000	This hatchling dragon is still soft, its eyes unaccustomed to light and its scales shimmering with a hint of colour.	このドラゴンは生まれたばかりなので、まだそれほど凶暴ではない。その目は光に慣れておらず、鱗は微かな色に輝いている。
205	Vorpal bunny	11	変愚	1.000	It looks very cute, except for the razor sharp teeth. It moans ominously as it jumps at your throat!	その剃刀のように鋭い前歯以外は可愛く見える。それは不気味にうなってあなたの喉に跳びかかる！
206	Old Man Willow	22	変愚	1.000	"""...a huge willow-tree, old and hoary. Enormous it looked, its sprawling branches going up like racing arms with may long- lingered hands, its knotted and twisted trunk gaping in wide fissures that creaked faintly as the boughs moved."""	「それは、年を経て、劫をへた大木でした。とほうもなく大きな木のようで、ぶざまに張った枝は、まるで指の長い手をたくさんつけて、差し伸ばされた腕のように伸びていましたし、こぶだらけのねじ曲がった幹は、大きな割れ目をいくつも開けて、大枝が動くたびに、かすかにきしむような音をたてました。」（J.R.R.トールキン、瀬田貞二・田中明子訳 新版指輪物語） 
207	Hippocampus	11	変愚	1.000	A truly strange hybrid of a horse and a fish.	本当に奇妙な馬と魚の掛け合わせだ。
208	Zombified orc	11	変愚	1.000	It is a shambling orcish corpse leaving behind a trail of flesh.	それはオークの死骸で、新鮮な肉の痕跡を追ってよろめき歩く。
209	Hippogriff	15	変愚	1.000	A strange hybrid of eagle, lion and horse. It looks weird.	鷲とライオンと馬の混血した奇妙な生物だ。それは超自然的な雰囲気を持っている。
210	Black mamba	12	変愚	1.000	It has glistening black skin, a sleek body and highly venomous fangs.	それはキラキラと光る黒い皮膚、つやつやした体、長く巨大な牙を持っている。
211	White wolf	12	変愚	0.981	A large and muscled wolf from the northern wastes. Its breath is cold and icy and its fur coated in frost.	北の荒れ地からやって来た、大きくて屈強な狼だ。その息は氷のようで、毛皮は冷気に覆われている。
212	Grape jelly	12	変愚	1.000	It is a pulsing mound of glowing flesh.	それは脈打って光を放つ肉のような物質の塊だ。
